JOBNAME,PROGNAME,VARIANT,PDEST,PRCOP,PLIST,PRTXT,PRBER
YFLOADCV,ZDX_MAINTAIN_MSTR_CV,,SJ99,001,YFLOADCV_001,Update of ZDXT_MASTER_DUP_CV Table,
YFMMMRPJ,RMMRP000,MRP_0101,MFPR,001,YFMMMRPJ_001,,
YFMMPE01,RMMMPERI,ALL COMPANIES,MFPR,001,YFMMPE01_001,,
YFMMPECK,ZWAIT,ZWAIT_300,MFPR,001,YFMMPECK_001,,
YFMNE801,RFEBKA00,COPI_MDR_E801,BVMK,001,YFMNE801_001,,COP
YFMOMAIL,ZVJWF160,MONTHLY,BVMC,001,YFMOMAIL_001,,COP
YFMRT001,ZFI_JVA_TRUST_ACCTG_FORMS,MRT QTBMO,MFPR,001,YFMRT001_001,,COP
YFN2TBLK,ZFI_FIND_NON2TOUCH_DOCS,PRODUCTION,MFPR,001,YFN2TBLK_001,Find Non-2Touch Documents to Block,COP
YFNET2BD,RKO7CJ8G,NETWORK_BD,S014,001,YFNET2BD_001,,
YFNETCMM,ZSUBMITUTIL,YFNETCM1,MFPR,001,YFNETCMM_001,Open FI documents grouped by Netting Vendor/Customers: #1,COP
YFNETSBD,RKO7CJ8G,NETWORK_BD,MFPR,001,YFNETSBD_001,,
YFNEWDAY,ZTVARV,DEFAULT,MFPR,001,ZTVARV_KWA,,
YFNOJVHO,AQ10NF==========JV_CATS_HOURS=,JVCATSHR,FILP,001,YFNOJVHO_001,jvcatshr,COP
YFNUSUSV,ZFIND_AND_CLEAR_DOCS,TKA NUS W/US V,,001,YFNUSUSV_001,,COP
YFOCRLMT,ZOVCRLMT,COMM DAILY_1,BVMK,001,YFOCRLMT_001,S. Hammonds Comm Daily OCL Rpt.,COP
YFOEACST,ZOEUCOST,OEUCOST,MFPR,001,YFOEACST_001,COST CENTER VALIDATION FILE FOR ORACLE ENERGY,
YFOEASKF,ZOEASTAT,OEASTAT,SK35,001,YFOEASKF_001,Reformat OEA Data,
YFOEASKO,ZORDER_GROUP_CREATE,OEASTAT ORDER,BVMC,001,YFOEASKO_001,,COP
YFOEASKT,ZORDER_GROUP_CREATE,OEASTAT ORDTST,BVMC,001,YFOEASKT_001,,COP
YFOEUNET,ZSPLITGL,OEA NETS,MFPR,001,YFOEUNET_001,REFORMAT OEA NET PROFIT/NET OUTS/CARRIED INTEREST DATA,
YFOEUREC,ZCLRCHCK,YOESCLRCHCK,MFPR,001,YFOEUREC_001,Check Reconciliation Report,
YFOEUREV,ZSPLIT_FI_DOCUMENTS,OEA GL REV,MFPR,001,YFOEUREV_001,,
YFOEURV1,ZBLDGLFI,OEA GL REV1,MFPR,001,YFOEURV1_001,Reformat Oracle Energy Revenue GL Data,
YFOEURV2,ZBLDGLFI,OEA GL REV2,MFPR,001,YFOEURV2_001,Reformat Oracle Energy Revenue GL Data,
YFOEURV3,ZBLDGLFI,OEA GL REV3,MFPR,001,YFOEURV3_001,Reformat Oracle Energy Revenue GL Data,
YFOEURV4,ZBLDGLFI,OEA GL REV4,MFPR,001,YFOEURV4_001,Reformat ORACLE Energy Revenue GL Data,
YFOEURV5,ZBLDGLFI,OEA GL REV5,MFPR,001,YFOEURV5_001,Reformat ORACLE Energy Revenue GL Data,
YFOPNITM,AQ10CF==========Z_APOPEN======,CA WIRE-COCODE,MFPR,001,YFOPNITM_001,CA WIRE-COCODE,COP
YFOPSE01,ZCO_UNSETTLED_ORD_VARIANT,JOB 01,MFPR,001,YFOPSE01_001,,
YFOPSEAY,ZCO_UNSETTLED_ORD_VARIANT,JOB AY,MFPR,001,YFOPSEAY_001,,
YFOPSECP,ZCO_UNSETTLED_ORD_VARIANT,JOB CP,MFPR,001,YFOPSECP_001,,COP
YFOPSECT,ZCO_UNSETTLED_ORD_VARIANT,JOB CT,MFPR,001,YFOPSECT_001,,COP
YFOPSEH0,ZCO_UNSETTLED_ORD_VARIANT,JOB H0,MFPR,001,YFOPSEH0_001,,
YFOPSEI0,ZCO_UNSETTLED_ORD_VARIANT,JOB I0,MFPR,001,YFOPSEI0_001,,
YFOPSEJS,ZCO_UNSETTLED_ORD_VARIANT,JOB JS,MFPR,001,YFOPSEJS_001,,
YFOPSERT,ZCO_UNSETTLED_ORD_VARIANT,JOB RT,MFPR,001,YFOPSERT_001,,
YFOPSET2,ZUPDSTAT,PROJ ORD SETTL,MFPR,001,YFOPSET2_001,,
YFOPSETL,ZUPDSTAT,PROJ ORD SETTL,MFPR,001,YFOPSETL_001,,
YFORDS48,ZCO_UNSETTLED_ORD_VARIANT,LOWER 48 ALL,MFPR,001,YFORDS48_001,,
YFORDS4A,ZCO_UNSETTLED_ORD_VARIANT,LOWER 48 HZ,MFPR,001,YFORDS4A_001,,
YFORDS4B,ZCO_UNSETTLED_ORD_VARIANT,LOWER 48 LB,MFPR,001,YFORDS4B_001,,COP
YFORDSAK,RKO7KO8G,Z_PRD_T1_ORDAK,ZA2R,001,YFORDSAK_001,,
YFORDSBD,ZCO_UNSETTLED_ORD_VARIANT,NORWAY BD,MFPR,001,YFORDSBD_001,,COP
YFORDSC1,RKO7KO8G,Z_PRD_ORDST_CA,MFPR,001,YFORDSC1_001,,COP
YFORDSCA,RKO7KO8G,Z_PRD_ORDST_CA,MFPR,001,YFORDSCA_001,,
YFORDSHZ,ZCO_UNSETTLED_ORD_VARIANT,LOWER 48 HZ,MFPR,001,YFORDSHZ_001,,
YFORDSI2,RKO7KO8G,Z_PRD_T1_ORDIE,MFPR,001,YFORDSI2_001,,
YFORDSL1,RKO7KO8G,GEN_L48_S1,MFPR,001,YFORDSL1_001,,COP
YFORDSL2,RKO7KO8G,GEN_L48_S2,MFPR,001,YFORDSL2_001,,COP
YFORDSL3,RKO7KO8G,GEN_L48_S3,MFPR,001,YFORDSL3_001,,COP
YFORDSL4,RKO7KO8G,GEN_L48_S4,MFPR,001,YFORDSL4_001,,COP
YFORDSL5,RKO7KO8G,GEN_L48_S1,MFPR,001,YFORDSL5_001,,COP
YFORDSL6,RKO7KO8G,GEN_L48_S2,MFPR,001,YFORDSL6_001,,COP
YFORDSL7,RKO7KO8G,GEN_L48_S3,MFPR,001,YFORDSL7_001,,COP
YFORDSL8,RKO7KO8G,GEN_L48_S4,MFPR,001,YFORDSL8_001,,COP
YFORDSLB,ZCO_UNSETTLED_ORD_VARIANT,LOWER 48 LB,MFPR,001,YFORDSLB_001,,
YFORDSQ2,RKO7KO8G,Z_ORDST_APLNG,MFPR,001,YFORDSQ2_001,,COP
YFOSVGL1,ZCO_UNSETTLED_ORD_VARIANT,L48 ALL SPLIT,MFPR,001,YFOSVGL1_001,,COP
YFOSVGL2,ZCO_UNSETTLED_ORD_VARIANT,L48 ALL SPLIT,MFPR,001,YFOSVGL2_001,,COP
YFPAY002,RFZALI20,CAWRC-F110S-02,BVMW,001,RFZALI20_PLB,,
YFPAY008,RFZALI20,CAWI_F110S 03,BVMW,001,RFZALI20_PLB,,
YFPAY009,RFZALI20,CAWFX-F110S 01,BVMW,001,RFZALI20_PLB,,
YFPAY010,RFZALI20,CAWCO_F110S 04,BVMW,001,RFZALI20_PLB,,
YFPAY099,ZWAIT,ZWAIT_60,MFPR,001,YFPAY099_001,,COP
YFPAYAWA,RFF110S,F110S_ARWIRP,MFPR,001,YFPAYAWA_001,,COP
YFPAYAZA,RFF110S,F110S_AUZSDP,MFPR,001,YFPAYAZA_001,,COP
YFPAYBAA,RFF110S,F110S_BSAIP,MFPR,001,YFPAYBAA_001,,COP
YFPAYBCM,RBNK_IMPORT_PAYM_STATUS_REPORT,XML-PMT-UPDATE,MFPR,001,YFPAYBCM_001,BCM Payment Status Reports,COP
YFPAYBWA,RFF110S,F110S_BSWIP,MFPR,001,YFPAYBWA_001,,COP
YFPAYBWB,RFF110S,F110S_BSWBSP,MFPR,001,YFPAYBWB_001,,COP
YFPAYBZA,RFF110S,F110S_BSZSDP,MFPR,001,YFPAYBZA_001,,COP
YFPAYBZB,RFF110S,F110S_BSZI1P,MFPR,001,YFPAYBZB_001,,COP
YFPAYCAA,RFF110S,F110S_CAACHP,MFPR,001,YFPAYCAA_001,,COP
YFPAYCAC,RFF110S,F110S_CAALMP,MFPR,001,YFPAYCLM_001,,COP
YFPAYCAD,RFF110S,F110S_CAALSP,MFPR,001,YFPAYCLS_001,,COP
YFPAYCAE,RFF110S,F110S_CAARP,MFPR,001,YFPAYCAR_001,,COP
YFPAYCAF,RFF110S,F110S_CAAJVP,MFPR,001,YFPAYCJV_001,,COP
YFPAYCAH,RFF110S,F110S_CAAICP,MFPR,001,YFPAYCIC_001,,COP
YFPAYCCA,RFF110S,F110S_CACLSP,MFPR,001,YFPAYWRC_001,,COP
YFPAYCCE,RFF110S,F110S_CACCP,MFPR,001,YFPAYWRC_001,,COP
YFPAYCCF,RFF110S,F110S_CACUP,MFPR,001,YFPAYWRC_001,,COP
YFPAYCCG,RFF110S,F110S_CACSUP,MFPR,001,YFPAYWRC_001,,COP
YFPAYCCH,RFF110S,F110S_CACJVP,MFPR,001,YFPAYWRC_001,,COP
YFPAYCCI,RFF110S,F110S_CACRCP,MFPR,001,YFPAYWRC_001,,COP
YFPAYCCJ,RFF110S,F110S_CACRUP,MFPR,001,YFPAYWRC_001,,COP
YFPAYCHN,RFCHKN10,CACLS,MFPR,001,YFPAYCHN_001,CACLS Check Register,COP
YFPAYCLM,RFF110S,F110S_CLMANP,MFPR,001,YFPAYCLM_001,,COP
YFPAYCLN,SAPF110R,PROPOSALS,MFPR,001,SAPF110R_001,,
YFPAYCMA,RFF110S,F110S_CAMANP,MFPR,001,YFPAYCMA_001,,COP
YFPAYCMB,RFF110S,F110S_CAMA2P,MFPR,001,YFPAYCMB_001,,COP
YFPAYCOM,RFF110S,F110S_COMANP,MFPR,001,YFPAYCOM_001,,COP
YFPAYCWA,RFF110S,F110S_CAWFXP,MFPR,001,YFPAYCWA_001,,COP
YFPAYCWB,RFF110S,F110S_CAWIP,MFPR,001,YFPAYCWB_001,,COP
YFPAYCWC,RFF110S,F110S_CAWCOP,MFPR,001,YFPAYCWC_001,,COP
YFPAYCWD,RFF110S,F110S_CAWRCP,MFPR,001,YFPAYCWD_001,,COP
YFPAYCWM,RFF110S,F110S_CAWAMP,MFPR,001,YFPAYCWM_001,,COP
YFPAYCZA,RFF110S,F110S_CAZSDP,MFPR,001,YFPAYCZA_001,,COP
YFPAYCZB,RFF110S,F110S_CAZI1P,MFPR,001,YFPAYCZB_001,,COP
YFPAYDEL,ZFPAY_RESET_PROPOSAL,AR,BVMK,001,YFPAYDEL_001,,
YFPAYEE2,ZBLDGLFI_FB05,EMPAVENDOR CA,HSCS,001,YFPAYEE2_001,Post employee loans to employee vendors - Canada,COP
YFPAYEEL,ZBLDGLFI_FB05,EMPAVENDOR,HSCS,001,YFPAYEEL_001,Post employee loans to employee vendors,COP
YFPAYEX2,ZFI_PAYMENT_STATUS,NAWIR2,MFPR,001,YFPAYEX2_001,Payment status and exceptions: NAWIR2,COP
YFPAYEX3,ZFI_PAYMENT_STATUS,NAWIR3,MFPR,001,YFPAYEX3_001,Payment status and exceptions: NAWIR3,COP
YFPAYEXC,ZFI_PAYMENT_STATUS,NAEFT,MFPR,001,YFPAYEXC_001,Payment status and exceptions: NAEFT,COP
YFPAYGZA,RFF110S,F110S_GBZSDP,MFPR,001,YFPAYGZA_001,,COP
YFPAYGZB,RFF110S,F110S-GBZI1P,MFPR,001,YFPAYGZB_001,,COP
YFPAYGZC,RFF110S,F110S_GBZS1P,MFPR,001,YFPAYGZC_001,,COP
YFPAYHBK,ZFPAY_JV_BANK_CHECK,YA,MFPR,001,YFPAYHBK_001,,COP
YFPAYHTR,ZFPAY_HIGH_VALUE,PROD RUN TR,BVMC,001,YFPAYHTR_001,,COP
YFPAYHVR,ZFPAY_HIGH_VALUE,PROD RUN ALL,BVMC,001,YFPAYHVR_001,,COP
YFPAYIDM,RFF110S,F110S_IDMANP,MFPR,001,YFPAYIDM_001,,COP
YFPAYIRS,ZFPAY_PA_DATA_TRANSFER,IRS,BVMK,001,YFPAYIRS_001,,COP
YFPAYIZA,RFF110S,F110S_IDZSDP,MFPR,001,YFPAYIZA_001,,COP
YFPAYIZB,RFF110S,F110S-IDZI1P,MFPR,001,YFPAYIZB_001,,COP
YFPAYIZC,RFF110S,F110S_IDZS1P,MFPR,001,YFPAYIZC_001,,COP
YFPAYKZM,RFF110S,F110S_KZMANP,MFPR,001,YFPAYKZM_001,,COP
YFPAYLWA,RFF110S,F110S_LUWFXP,MFPR,001,YFPAYLWA_001,,COP
YFPAYMCA,ZAPMETRICS,ZCAMETRICS,,001,YFPAYMCA_001,,
YFPAYMET,ZAPMETRICS,ZAPMETRICS,BVLG,001,YFPAYMET_001,,COP
YFPAYMRA,SAPFPAYM_MERGE,CA-INTER-WIRE,MFPR,001,YFPAYMRA_001,CANADA INTERCOMPANY WIRE,COP
YFPAYMRB,SAPFPAYM_MERGE,US-INTER-WIRE,MFPR,001,YFPAYMRB_001,US INTERCOMPANY WIRE,COP
YFPAYMRC,SAPFPAYM_MERGE,BS-ACH-JPMC,MFPR,001,YFPAYMRC_001,Batching Job BS ACH JPMC,COP
YFPAYMRD,SAPFPAYM_MERGE,BS-WIRE-JPMC,MFPR,001,YFPAYMRD_001,Batching Job BS WIRE JPMC,COP
YFPAYMRE,SAPFPAYM_MERGE,US-ACH-JPMC,MFPR,001,YFPAYMRE_001,Batching job US ACH JPMC,COP
YFPAYMRF,SAPFPAYM_MERGE,US-WIRE-JPMC,MFPR,001,YFPAYMRF_001,Batching job US WIRE JPMC,COP
YFPAYMRH,SAPFPAYM_MERGE,CA-WIRE-JPMC,MFPR,001,YFPAYMRH_001,Batching job  CA WIRE JPMC,COP
YFPAYMRI,SAPFPAYM_MERGE,QA-INTER-WIRE,MFPR,001,YFPAYMRI_001,QA INTERCOMPANY WIRE,COP
YFPAYMRJ,SAPFPAYM_MERGE,CAAI2-ACH-JPMC,MFPR,001,YFPAYMRJ_001,Batching Job CAAI2 ACH JPMC,COP
YFPAYMRK,SAPFPAYM_MERGE,US-QLS-ACH,BVLG,001,YFPAYMRK_001,Batching US Quorum ACH & Wire,COP
YFPAYMRL,SAPFPAYM_MERGE,US-QLS-WIRE,BVLG,001,YFPAYMRL_001,Batching US Quorum ACH & Wire,COP
YFPAYMRM,SAPFPAYM_MERGE,LU-WIRE-JPMC,MFPR,001,YFPAYMRM_001,Batching job US WIRE JPMC,COP
YFPAYMRN,SAPFPAYM_MERGE,US-WIRE-LUX,MFPR,001,YFPAYMRN_001,,COP
YFPAYMRO,SAPFPAYM_MERGE,CA-WIRE-LUX,MFPR,001,YFPAYMRO_001,,COP
YFPAYMRP,SAPFPAYM_MERGE,GB-WIRE-LUX,MFPR,001,YFPAYMRP_001,,COP
YFPAYMRQ,SAPFPAYM_MERGE,SG-WIRE-LUX,MFPR,001,YFPAYMRQ_001,,COP
YFPAYMRR,SAPFPAYM_MERGE,AU-WIRE-LUX,MFPR,001,YFPAYMRR_001,,COP
YFPAYMRS,SAPFPAYM_MERGE,NL-WIRE-LUX,MFPR,001,YFPAYMRS_001,,COP
YFPAYMRT,SAPFPAYM_MERGE,QA-WIRE-LUX,MFPR,001,YFPAYMRT_001,,COP
YFPAYMRU,SAPFPAYM_MERGE,ID-WIRE-LUX,MFPR,001,YFPAYMRU_001,,COP
YFPAYMRV,SAPFPAYM_MERGE,BS-WIRE-LUX,MFPR,001,YFPAYMRV_001,,COP
YFPAYMRX,SAPFPAYM_MERGE,GB-WIRE-LUXS,MFPR,001,YFPAYMRX_001,,COP
YFPAYMRY,SAPFPAYM_MERGE,AR-WIRE-JPMC,MFPR,001,YFPAYMRY_001,,COP
YFPAYNZA,RFF110S,F110S_NLZSDP,MFPR,001,YFPAYNZA_001,,COP
YFPAYNZB,RFF110S,F110S_NLZNDP,MFPR,001,YFPAYNZB_001,,COP
YFPAYNZC,RFF110S,F110S-NLZI1P,MFPR,001,YFPAYNZC_001,,COP
YFPAYQWA,RFF110S,F110S_QAWIP,MFPR,001,YFPAYQWA_001,,COP
YFPAYQZA,RFF110S,F110S_QAZSDP,MFPR,001,YFPAYQZA_001,,COP
YFPAYRCL,ZFI_VENDOR_WITHT_RECALC,PRODUCTION,MFPR,001,YFPAYRCL_001,Vendor Tax Withholding Open Line Item Recalculation,COP
YFPAYRQ1,ZSUBMITUTIL,QLS_PAID_ITEM1,MFPR,001,YFPAYRQ1_001,,COP
YFPAYRQ2,ZSUBMITUTIL,QLS_PAID_ITEM2,MFPR,001,YFPAYRQ2_001,,COP
YFPAYRQ3,ZFI_QLS_PAYMENT_DETAIL,QLS PAYDETAIL,MFPR,001,YFPAYRQ3_001,Quorum Payment Detail,COP
YFPAYRQ4,ZFPAY_STOP_CHECK,QLS BATCH VOID,MFPR,001,YFPAYRQ4_001,Quorum Void Checks,COP
YFPAYRQ5,ZFI_QLS_PYMT_HISTORY_FILE,QLS,MFPR,001,YFPAYRQ5_001,Quorum Payment History File,COP
YFPAYRQ6,RFCHKN10,CHKRGSTR-USCQ0,BVLG,001,YFPAYRQ6_001,Quorum Check Register Report USCQ0,COP
YFPAYRQ7,/QBSOL/QLS_PMT_BY_FISCAL_MONTH,QLS CALMTH-1,MFPR,001,YFPAYRQ7_001,Send Payment Info to QLS,COP
YFPAYRQ8,RFCHKN10,CHKRGSTR-USCQ2,BVLG,001,YFPAYRQ8_001,Quorum Check Register Report USCQ5,COP
YFPAYSUI,RFF110S,F110S-SGUICP,MFPR,001,YFPAYSUI_001,,
YFPAYSUM,RFF110S,F110S-SGUEVP,MFPR,001,YFPAYSUM_001,,
YFPAYSUN,RFF110S,F110S-SGUNVP,MFPR,001,YFPAYSUN_001,,
YFPAYSUU,RFF110S,F110S-SGUUVP,MFPR,001,YFPAYSUU_001,,
YFPAYSUV,RFF110S,F110S-SGUV1P,MFPR,001,YFPAYSUV_001,,
YFPAYSXI,RFF110S,F110S-SGUXIP,MFPR,001,YFPAYSXI_001,,
YFPAYSXU,RFF110S,F110S-SGUXUP,MFPR,001,YFPAYSXU_001,,
YFPAYSZA,RFF110S,F110S_SGZSDP,MFPR,001,YFPAYSZA_001,,COP
YFPAYSZB,RFF110S,F110S-SGZI1P,MFPR,001,YFPAYSZB_001,,COP
YFPAYUAA,RFF110S,F110S_USACHP,MFPR,001,YFPAYUAA_001,,COP
YFPAYUAB,RFF110S,F110S_USAIP,MFPR,001,YFPAYUAB_001,,COP
YFPAYUAC,RFF110S,F110S_USAIAP,MFPR,001,YFPAYUAC_001,,COP
YFPAYUAD,RFF110S,F110S_USAIGP,MFPR,001,YFPAYUAD_001,,COP
YFPAYUAF,RFF110S,F110S_USADBP,MFPR,001,YFPAYUAF_001,,COP
YFPAYUAG,RFF110S,F110S_USAQ1P,MFPR,001,YFPAYUAG_001,,COP
YFPAYUAH,RFF110S,F110S_USAIKP,MFPR,001,YFPAYUAH_001,,COP
YFPAYUCA,RFF110S,F110S_USCPAP,MFPR,001,YFPAYWRC_001,,COP
YFPAYUCB,RFF110S,F110S_USCSHP,MFPR,001,YFPAYWRC_001,,COP
YFPAYUCC,RFF110S,F110S_USCHKP,MFPR,001,YFPAYWRC_001,,COP
YFPAYUCD,RFF110S,F110S_USCQ1P,MFPR,001,YFPAYUCD_001,,COP
YFPAYUCE,RFF110S,F110S_USCQ2P,MFPR,001,YFPAYUCE_001,,COP
YFPAYUCF,RFF110S,F110S_USCQ3P,MFPR,001,YFPAYUCF_001,,COP
YFPAYUCL,RFF110S,F110S_USCQ0P,MFPR,001,YFPAYUCL_001,,COP
YFPAYUDA,RFF110S,F110S_USDQ1P,MFPR,001,YFPAYUDA_001,,COP
YFPAYUWA,RFF110S,F110S_USWIWP,MFPR,001,YFPAYUWA_001,,COP
YFPAYUWB,RFF110S,F110S_USWIP,MFPR,001,YFPAYUWB_001,,COP
YFPAYUWC,RFF110S,F110S_USWIGP,MFPR,001,YFPAYUWC_001,,COP
YFPAYUWD,RFF110S,F110S_USWFXP,MFPR,001,YFPAYUWD_001,,COP
YFPAYUWE,RFF110S,F110S_USWIRP,MFPR,001,YFPAYUWE_001,,COP
YFPAYUWF,RFF110S,F110S_USMANP,MFPR,001,YFPAYUWF_001,,COP
YFPAYUWG,RFF110S,F110S_USWI2P,MFPR,001,YFPAYUWG_001,,COP
YFPAYUWH,RFF110S,F110S_USWQ1P,MFPR,001,YFPAYUWH_001,,COP
YFPAYUZA,RFF110S,F110S_USZSDP,MFPR,001,YFPAYUZA_001,,COP
YFPAYUZB,RFF110S,F110S_USZNDP,MFPR,001,YFPAYUZB_001,,COP
YFPAYUZC,RFF110S,F110S_USZI1P,MFPR,001,YFPAYUZC_001,,COP
YFPAYVME,ZFI_NOTIFY_VM_OF_NO_BKREF,CA-PAY-METHODS,MFPR,001,YFPAYVME_001,,COP
YFPAYWTH,ZF_RFIDYYWT,US W/H,MFPR,001,YFPAYWTH_001,"US Withholding - W8, 42",COP
YFPBT001,ZFI_JVA_TRUST_ACCTG_FORMS,PBT QTBMO,MFPR,001,YFPBT001_001,,COP
YFPCAAPR,ZPCA_SUBMIT_TRANSFER,RCOPCA49,MFPR,001,YFPCAAPR_001,,
YFPCABAL,ZPCA_SUBMIT_TRANSFER,SAPF180A,MFPR,001,YFPCABAL_001,,
YFPCADI2,ZSUB_COCYCLE,YFPCADI2,MFPR,001,YFPCADI2_001,,COP
YFPCADIS,ZSUB_COCYCLE,YFPCADIS,MFPR,001,YFPCADIS_001,,COP
YFPCARPT,ZPCA_RECONCILE,PCA B/S RECON,BVMC,001,YFPCARPT_001,,COP
YFPERI11,ZPOSTPER,WRKDAY 11 0001,MFPR,001,YFPERI11_001,,
YFPERI12,ZPOSTPER,PWRKDY 11 0001,MFPR,001,YFPERI11_001,,
YFPERI13,ZPOSTPER,JWKDAY 9 0001,MFPR,001,YFPERI13_001,,COP
YFPERI16,ZPOSTPER,WRKDAY 6 0001,MFPR,001,YFPERI16_001,,
YFPERI18,ZPOSTPER,WRKDAY 8 0001,MFPR,001,YFPERI18_001,,
YFPERI19,ZPOSTPER,WRKDAY 9 0001,MFPR,001,YFPERI19_001,,
YFPERI1A,ZPOSTPER,AM 0001 YE ON,MFPR,001,YFPERI1A_001,,COP
YFPERI26,ZPOSTPER,WRKDAY 6 0002,MFPR,001,YFPERI26_001,,
YFPERI27,ZPOSTPER,WRKDAY 7 0002,MFPR,001,YFPERI27_001,,
YFPERI29,ZPOSTPER,JWKDAY 9 0002,MFPR,001,YFPERI29_001,,COP
YFPERI2A,ZPOSTPER,AM 0002 YE ON,MFPR,001,YFPERI2A_001,,COP
YFPERINM,ZPOSTPER,WRKDAY 18 1+2,MFPR,001,YFPERINM_001,,
YFPERIYE,ZPOSTPER,WRKDAY YE G,MFPR,001,YFPERIYE_001,,
YFPERQL1,ZPOSTPER,APLNG CLOSE 1,MFPR,001,ZPOSTPER_PRO,,COP
YFPERQL2,ZPOSTPER,APLNG CLOSE 2,MFPR,001,ZPOSTPER_PRO,,COP
YFPG1AKS,ZCO_UNSETTLED_PROJ_VARIANT,ALASKA,MFPR,001,YFPG1AKS_001,,
YFPG1CAA,ZCO_UNSETTLED_PROJ_VARIANT,CANADA A,MFPR,001,YFPG1CAA_001,,
YFPG1CAB,ZCO_UNSETTLED_PROJ_VARIANT,CANADA B,MFPR,001,YFPG1CAB_001,,
YFPG1COR,ZCO_UNSETTLED_PROJ_VARIANT,CORPORATE,MFPR,001,YFPG1COR_001,,
YFPG1NAB,ZCO_UNSETTLED_PROJ_VARIANT,LOWER48 B,MFPR,001,YFPG1NAB_001,,
YFPG1NAP,ZCO_UNSETTLED_PROJ_VARIANT,LOWER48,MFPR,001,YFPG1NAP_001,,
YFPIAUDT,Z_GL_FROM_PI_AUDIT_RPT,PRODUCTION RUN,BVMM,001,YFPIAUDT_001,FI documents from PI that have not posted,COP
YFPIDELE,Z_GL_FROM_PI_DELETE_TABLE_ROWS,PRODUCTION RUN,BVMM,001,YFPIDELE_001,"Delete rows from ""FI GL FROM PI"" tables after n days",COP
YFPJ1AKS,RKO7CJ8G,PRJ_T1_AK,MFPR,001,YFPJ1AKS_001,,
YFPJ1CAA,RKO7CJ8G,PRJ_T1_CAN_A,MFPR,001,YFPJ1CAA_001,,
YFPJ1CAB,RKO7CJ8G,PRJ_T1_CAN_B,MFPR,001,YFPJ1CAB_001,,
YFPJ1CAT,RKO7CJ8G,PRJ_CAN_TEST,MFPR,001,YFPJ1CAT_001,,COP
YFPJ1COR,RKO7CJ8G,PRJ_T1_CORP,MFPR,001,YFPJ1COR_001,,
YFPJ1COT,RKO7CJ8G,PRJ_T1_CORP_T,MFPR,001,YFPJ1COT_001,,COP
YFPJ1IND,RKO7CJ8G,PRJ_T1_ID,MFPR,001,YFPJ1IND_001,,
YFPJ1NAB,RKO7CJ8G,PRJ_T1_NAP_B,MFPR,001,YFPJ1NAB_001,,
YFPJ1NAP,RKO7CJ8G,PRJ_T1_HZ,MFPR,001,YFPJ1NAP_001,,
YFPJ1NCN,RKO7CJ8G,Z_PRD_T1_PRJNC,MFPR,001,YFPJ1NCN_001,,
YFPJ1OTH,RKO7CJ8G,PRJ_T1_OTHER,MFPR,001,YFPJ1OTH_001,,
YFPJ3AKS,RKO7CJ8G,PRJ_T3_AK,MFPR,001,YFPJ3AKS_001,,
YFPJ3CAA,RKO7CJ8G,PRJ_T3_CAN_A,MFPR,001,YFPJ3CAA_001,,
YFPJ3CAB,RKO7CJ8G,PRJ_T3_CAN_B,MFPR,001,YFPJ3CAB_001,,
YFPJ3COR,RKO7CJ8G,PRJ_T3_CORP,MFPR,001,YFPJ3COR_001,,
YFPJ3NAB,RKO7CJ8G,PRJ_T3_NAP_B,MFPR,001,YFPJ3NAB_001,,
YFPJ3NAP,RKO7CJ8G,PRJ_T3_HZ,MFPR,001,YFPJ3NAP_001,,
YFPJ3NCN,RKO7CJ8G,Z_PRD_T3_PRJNC,MFPR,001,YFPJ3NCN_001,,
YFPJ3OTH,RKO7CJ8G,PRJ_T3_OTHER,MFPR,001,YFPJ3OTH_001,,
YFPJ3UKS,RKO7CJ8G,PRJ_T3_AX,MFPR,001,YFPJ3UKS_001,,
YFPLIEBD,ZSUB_JVPGM,YFPLIEBD EE,MFPR,001,YFPLIEBD_001,,
YFPPTBIL,ZJV_AK_PPT_OP,MONTHEND,ZA4C,001,YFPPTBIL_001,,COP
YFPPTNPC,ZJV_AK_PPT_NONOP,CURR MONTH,ZA4C,001,YFPPTNPC_001,,COP
YFPPTNPM,ZJV_AK_PPT_NONOP,MONTHEND,ZA4C,001,YFPPTNPM_001,,COP
YFPPTSPL,Z_AK_SPILL_CLEANUP,AK_PPT_MONTHLY,LOCL,001,YFPPTSPL_001,Alaska PPT Spill Cleanup Costs Extract,
YFPRASKF,ZOEASTAT,SAPSTAT CCTR,BVN1,001,YFPRASKF_001,,COP
YFPRJ48A,ZCO_UNSETTLED_PROJ_VARIANT,LOWER 48 ALL,MFPR,001,YFPRJ48A_001,,
YFPRJ48B,RKO7CJ8G,PRJ_T1_NAP_B,MFPR,001,YFPRJ48B_001,,
YFPRJBD1,RKO7CJ8G,PRJ_T3_BDWUD,S014,001,YFPRJBD1_001,,
YFPRJBD2,RKO7CJ8G,PRJ_T3_BDWUP,S014,001,YFPRJBD2_001,,
YFPRJBD3,RKO7CJ8G,PRJ_T3_BDWUZ,S014,001,YFPRJBD3_001,,
YFPRJBD4,RKO7CJ8G,PRJ_T3_BDWUA,S014,001,YFPRJBD4_001,,COP
YFPRJCA1,RKO7CJ8G,PRJ_T1_CAN_1,MFPR,001,YFPRJCA1_001,,
YFPRJCA2,RKO7CJ8G,PRJ_T1_CAN_2,MFPR,001,YFPRJCA2_001,,
